Id,HomeTeam,HomeIsFromBigSix,HomeIsNewInPL,HomeRedCardsInLastMatch,AwayTeam,AwayIsFromBigSix,AwayIsNewInPL,AwayRedCardsInLastMatch,FullTimeResult
3019,Everton,0,0,0,Sheffield United,0,1,0,A
3020,Man United,1,0,0,Fulham,0,0,0,D
3021,Southampton,0,0,0,Leeds,0,1,0,A
3022,Brighton,0,0,0,Man City,1,0,0,H
3023,Chelsea,1,0,0,Leicester,0,0,0,H
3024,Everton,0,0,0,Wolves,0,0,0,H
3025,Newcastle,0,0,0,Sheffield United,0,1,0,H
3026,Tottenham,1,0,0,Aston Villa,0,1,0,A
3027,Crystal Palace,0,0,0,Arsenal,1,0,0,A
3028,Burnley,0,0,0,Liverpool,1,0,0,A
3029,West Brom,0,1,0,West Ham,0,0,0,A
3030,Arsenal,1,0,0,Brighton,0,0,0,H
3031,Aston Villa,0,1,0,Chelsea,1,0,0,H
3032,Fulham,0,0,0,Newcastle,0,0,0,A
3033,Leeds,0,1,0,West Brom,0,1,0,H
3034,Leicester,0,0,0,Tottenham,1,0,0,A
3035,Liverpool,1,0,0,Crystal Palace,0,0,0,H
3036,Man City,1,0,1,Everton,0,0,0,H
3037,Sheffield United,0,1,0,Burnley,0,0,0,H
3038,West Ham,0,0,0,Southampton,0,0,0,H
3039,Wolves,0,0,0,Man United,1,0,0,A
3040,Brentford,0,1,0,Arsenal,1,0,0,H
3041,Man United,1,0,0,Leeds,0,0,0,H
3042,Burnley,0,0,0,Brighton,0,0,0,A
3043,Chelsea,1,0,0,Crystal Palace,0,0,0,H
3044,Everton,0,0,0,Southampton,0,0,0,H
3045,Leicester,0,0,0,Wolves,0,0,0,H
3046,Watford,0,1,0,Aston Villa,0,0,0,H
3047,Norwich,0,1,0,Liverpool,1,0,0,A
3048,Newcastle,0,0,0,West Ham,0,0,0,A
3049,Tottenham,1,0,0,Man City,1,0,0,H
3050,Liverpool,1,0,0,Burnley,0,0,0,H
3051,Aston Villa,0,0,0,Newcastle,0,0,0,H
3052,Crystal Palace,0,0,0,Brentford,0,1,0,D
3053,Leeds,0,0,0,Everton,0,0,0,D
3054,Man City,1,0,0,Norwich,0,1,0,H
3055,Brighton,0,0,0,Watford,0,1,0,H
3056,Southampton,0,0,0,Man United,1,0,0,D
3057,Wolves,0,0,0,Tottenham,1,0,0,A
3058,Arsenal,1,0,0,Chelsea,1,0,0,A
3059,West Ham,0,0,0,Leicester,0,0,0,H
3060,Man City,1,0,0,Arsenal,1,0,0,H
3061,Aston Villa,0,0,0,Brentford,0,1,0,D
3062,Brighton,0,0,0,Everton,0,0,0,A
3063,Newcastle,0,0,0,Southampton,0,0,0,D
3064,Norwich,0,1,0,Leicester,0,0,1,A
3065,West Ham,0,0,0,Crystal Palace,0,0,0,D
3066,Liverpool,1,0,0,Chelsea,1,0,0,D
3067,Burnley,0,0,0,Leeds,0,0,0,D
3068,Tottenham,1,0,0,Watford,0,1,0,H
3069,Wolves,0,0,0,Man United,1,0,0,A
3070,Crystal Palace,0,0,0,Tottenham,1,0,0,H
3071,Arsenal,1,0,1,Norwich,0,1,0,H
3072,Brentford,0,1,0,Brighton,0,0,0,A
3073,Leicester,0,0,0,Man City,1,0,0,A
3074,Man United,1,0,0,Newcastle,0,0,0,H
3075,Southampton,0,0,0,West Ham,0,0,0,D
3076,Watford,0,1,0,Wolves,0,0,0,A
3077,Chelsea,1,0,1,Aston Villa,0,0,0,H
3078,Leeds,0,0,0,Liverpool,1,0,0,A
3079,Everton,0,0,0,Burnley,0,0,0,H
3080,Newcastle,0,0,0,Leeds,0,0,1,D
3081,Wolves,0,0,0,Brentford,0,1,0,A
3082,Burnley,0,0,0,Arsenal,1,0,0,A
3083,Liverpool,1,0,0,Crystal Palace,0,0,0,H
3084,Man City,1,0,0,Southampton,0,0,0,D
3085,Norwich,0,1,0,Watford,0,1,0,A
3086,Aston Villa,0,0,0,Everton,0,0,0,H
3087,Brighton,0,0,0,Leicester,0,0,0,H
3088,West Ham,0,0,1,Man United,1,0,0,A
3089,Tottenham,1,0,1,Chelsea,1,0,0,A
3090,Chelsea,1,0,0,Man City,1,0,0,A
3091,Man United,1,0,0,Aston Villa,0,0,0,A
3092,Everton,0,0,0,Norwich,0,1,0,H
3093,Leeds,0,0,0,West Ham,0,0,0,A
3094,Leicester,0,0,0,Burnley,0,0,0,D
3095,Watford,0,1,0,Newcastle,0,0,0,D
3096,Brentford,0,1,1,Liverpool,1,0,0,D
3097,Southampton,0,0,0,Wolves,0,0,0,A
3098,Arsenal,1,0,0,Tottenham,1,0,0,H
3099,Crystal Palace,0,0,0,Brighton,0,0,0,D
3100,Man United,1,0,0,Everton,0,0,0,D
3101,Burnley,0,0,0,Norwich,0,1,0,D
3102,Chelsea,1,0,0,Southampton,0,0,0,H
3103,Leeds,0,0,0,Watford,0,1,0,H
3104,Wolves,0,0,0,Newcastle,0,0,0,H
3105,Brighton,0,0,0,Arsenal,1,0,0,D
3106,Crystal Palace,0,0,0,Leicester,0,0,0,D
3107,Tottenham,1,0,0,Aston Villa,0,0,0,H
3108,West Ham,0,0,0,Brentford,0,1,0,A
3109,Liverpool,1,0,0,Man City,1,0,0,D
3110,Watford,0,1,0,Liverpool,1,0,0,A
3111,Aston Villa,0,0,0,Wolves,0,0,0,A
3112,Leicester,0,0,0,Man United,1,0,0,H
3113,Man City,1,0,0,Burnley,0,0,0,H
3114,Norwich,0,1,0,Brighton,0,0,0,D
3115,Southampton,0,0,1,Leeds,0,0,0,H
3116,Brentford,0,1,0,Chelsea,1,0,0,A
3117,Everton,0,0,0,West Ham,0,0,0,A
3118,Newcastle,0,0,0,Tottenham,1,0,0,A
3119,Arsenal,1,0,0,Crystal Palace,0,0,0,D
3120,Arsenal,1,0,0,Aston Villa,0,0,0,H
3121,Chelsea,1,0,0,Norwich,0,1,0,H
3122,Crystal Palace,0,0,0,Newcastle,0,0,1,D
3123,Everton,0,0,0,Watford,0,1,0,A
3124,Leeds,0,0,0,Wolves,0,0,0,D
3125,Southampton,0,0,0,Burnley,0,0,0,D
3126,Brighton,0,0,0,Man City,1,0,0,A
3127,Brentford,0,1,0,Leicester,0,0,0,A
3128,West Ham,0,0,0,Tottenham,1,0,0,H
3129,Man United,1,0,0,Liverpool,1,0,0,A
3130,Leicester,0,0,0,Arsenal,1,0,0,A
3131,Burnley,0,0,0,Brentford,0,1,0,H
3132,Liverpool,1,0,0,Brighton,0,0,0,D
3133,Man City,1,0,0,Crystal Palace,0,0,0,A
3134,Newcastle,0,0,0,Chelsea,1,0,0,A
3135,Watford,0,1,0,Southampton,0,0,0,A
3136,Tottenham,1,0,0,Man United,1,0,1,A
3137,Norwich,0,1,1,Leeds,0,0,0,A
3138,Aston Villa,0,0,0,West Ham,0,0,0,A
3139,Wolves,0,0,0,Everton,0,0,0,H
3140,Southampton,0,0,0,Aston Villa,0,0,1,H
3141,Man United,1,0,0,Man City,1,0,1,A
3142,Brentford,0,1,0,Norwich,0,1,0,A
3143,Chelsea,1,0,0,Burnley,0,0,0,D
3144,Crystal Palace,0,0,0,Wolves,0,0,0,H
3145,Brighton,0,0,0,Newcastle,0,0,0,D
3146,Arsenal,1,0,0,Watford,0,1,0,H
3147,Everton,0,0,0,Tottenham,1,0,0,D
3148,Leeds,0,0,0,Leicester,0,0,0,D
3149,West Ham,0,0,0,Liverpool,1,0,0,H
3150,Leicester,0,0,0,Chelsea,1,0,0,A
3151,Aston Villa,0,0,0,Brighton,0,0,1,H
3152,Burnley,0,0,0,Crystal Palace,0,0,0,D
3153,Newcastle,0,0,0,Brentford,0,1,0,D
3154,Norwich,0,1,0,Southampton,0,0,0,H
3155,Watford,0,1,1,Man United,1,0,0,H
3156,Wolves,0,0,0,West Ham,0,0,0,H
3157,Liverpool,1,0,0,Arsenal,1,0,0,H
3158,Man City,1,0,0,Everton,0,0,1,H
3159,Tottenham,1,0,0,Leeds,0,0,0,H
3160,Arsenal,1,0,0,Newcastle,0,0,0,H
3161,Crystal Palace,0,0,0,Aston Villa,0,0,0,A
3162,Liverpool,1,0,0,Southampton,0,0,0,H
3163,Norwich,0,1,0,Wolves,0,0,0,D
3164,Brighton,0,0,0,Leeds,0,0,0,D
3165,Brentford,0,1,0,Everton,0,0,0,H
3166,Leicester,0,0,0,Watford,0,1,0,H
3167,Man City,1,0,0,West Ham,0,0,0,H
3168,Chelsea,1,0,0,Man United,1,0,1,D
3169,Newcastle,0,0,0,Norwich,0,1,0,D
3170,Leeds,0,0,0,Crystal Palace,0,0,0,H
3171,Southampton,0,0,0,Leicester,0,0,0,D
3172,Watford,0,1,0,Chelsea,1,0,0,A
3173,West Ham,0,0,0,Brighton,0,0,0,D
3174,Wolves,0,0,0,Burnley,0,0,0,D
3175,Aston Villa,0,0,0,Man City,1,0,0,A
3176,Everton,0,0,0,Liverpool,1,0,0,A
3177,Tottenham,1,0,0,Brentford,0,1,0,H
3178,Man United,1,0,0,Arsenal,1,0,0,H
3179,West Ham,0,0,0,Chelsea,1,0,0,H
3180,Newcastle,0,0,0,Burnley,0,0,0,H
3181,Southampton,0,0,0,Brighton,0,0,0,D
3182,Wolves,0,0,0,Liverpool,1,0,0,A
3183,Watford,0,1,0,Man City,1,0,0,A
3184,Leeds,0,0,0,Brentford,0,1,0,D
3185,Man United,1,0,0,Crystal Palace,0,0,0,H
3186,Tottenham,1,0,0,Norwich,0,1,1,H
3187,Aston Villa,0,0,0,Leicester,0,0,0,H
3188,Everton,0,0,0,Arsenal,1,0,0,H
3189,Brentford,0,1,0,Watford,0,1,0,H
3190,Man City,1,0,0,Wolves,0,0,0,H
3191,Arsenal,1,0,0,Southampton,0,0,0,H
3192,Chelsea,1,0,0,Leeds,0,0,0,H
3193,Liverpool,1,0,0,Aston Villa,0,0,0,H
3194,Norwich,0,1,0,Man United,1,0,0,A
3195,Burnley,0,0,0,West Ham,0,0,0,D
3196,Leicester,0,0,0,Newcastle,0,0,0,H
3197,Crystal Palace,0,0,0,Everton,0,0,0,H
3198,Norwich,0,1,0,Aston Villa,0,0,0,A
3199,Man City,1,0,0,Leeds,0,0,0,H
3200,Brighton,0,0,0,Wolves,0,0,1,A
3201,Crystal Palace,0,0,0,Southampton,0,0,0,D
3202,Arsenal,1,0,0,West Ham,0,0,0,H
3203,Chelsea,1,0,0,Everton,0,0,0,D
3204,Liverpool,1,0,0,Newcastle,0,0,0,H
3205,Leeds,0,0,0,Arsenal,1,0,0,A
3206,Newcastle,0,0,0,Man City,1,0,0,A
3207,Wolves,0,0,0,Chelsea,1,0,0,D
3208,Tottenham,1,0,0,Liverpool,1,0,0,D
3209,Man City,1,0,0,Leicester,0,0,0,H
3210,Norwich,0,1,0,Arsenal,1,0,0,A
3211,Tottenham,1,0,0,Crystal Palace,0,0,0,H
3212,West Ham,0,0,1,Southampton,0,0,0,A
3213,Aston Villa,0,0,0,Chelsea,1,0,0,A
3214,Brighton,0,0,0,Brentford,0,1,0,H
3215,Newcastle,0,0,0,Man United,1,0,0,D
3216,Crystal Palace,0,0,1,Norwich,0,1,0,H
3217,Southampton,0,0,0,Tottenham,1,0,0,D
3218,Watford,0,1,0,West Ham,0,0,0,A
3219,Leicester,0,0,0,Liverpool,1,0,1,H
3220,Chelsea,1,0,0,Brighton,0,0,0,D
3221,Brentford,0,1,0,Man City,1,0,0,A
3222,Man United,1,0,0,Burnley,0,0,0,H
3223,Arsenal,1,0,0,Man City,1,0,0,A
3224,Watford,0,1,0,Tottenham,1,0,0,A
3225,Crystal Palace,0,0,0,West Ham,0,0,0,A
3226,Brentford,0,1,0,Aston Villa,0,0,0,H
3227,Everton,0,0,0,Brighton,0,0,0,A
3228,Leeds,0,0,0,Burnley,0,0,0,H
3229,Chelsea,1,0,0,Liverpool,1,0,0,D
3230,Man United,1,0,0,Wolves,0,0,0,A
3231,Southampton,0,0,1,Brentford,0,1,0,H
3232,West Ham,0,0,0,Norwich,0,1,0,H
3233,Brighton,0,0,0,Crystal Palace,0,0,0,D
3234,Man City,1,0,0,Chelsea,1,0,0,H
3235,Newcastle,0,0,0,Watford,0,1,0,D
3236,Norwich,0,1,0,Everton,0,0,0,H
3237,Wolves,0,0,0,Southampton,0,0,0,H
3238,Aston Villa,0,0,0,Man United,1,0,0,D
3239,Liverpool,1,0,0,Brentford,0,1,0,H
3240,West Ham,0,0,0,Leeds,0,0,0,A
3241,Brighton,0,0,0,Chelsea,1,0,0,D
3242,Leicester,0,0,0,Tottenham,1,0,0,A
3243,Brentford,0,1,0,Man United,1,0,0,A
3244,Watford,0,1,0,Norwich,0,1,0,A
3245,Everton,0,0,0,Aston Villa,0,0,0,A
3246,Brentford,0,1,0,Wolves,0,0,0,A
3247,Leeds,0,0,0,Newcastle,0,0,0,A
3248,Man United,1,0,0,West Ham,0,0,0,H
3249,Southampton,0,0,0,Man City,1,0,0,D
3250,Arsenal,1,0,1,Burnley,0,0,0,D
3251,Crystal Palace,0,0,0,Liverpool,1,0,0,A
3252,Leicester,0,0,0,Brighton,0,0,0,D
3253,Chelsea,1,0,0,Tottenham,1,0,0,H
3254,Burnley,0,0,0,Watford,0,1,1,D
3255,Newcastle,0,0,0,Everton,0,0,0,H
3256,West Ham,0,0,0,Watford,0,1,0,H
3257,Burnley,0,0,0,Man United,1,0,0,D
3258,Man City,1,0,0,Brentford,0,1,0,H
3259,Norwich,0,1,0,Crystal Palace,0,0,0,D
3260,Tottenham,1,0,0,Southampton,0,0,0,A
3261,Aston Villa,0,0,0,Leeds,0,0,0,D
3262,Liverpool,1,0,0,Leicester,0,0,0,H
3263,Wolves,0,0,0,Arsenal,1,0,0,A
3264,Man United,1,0,0,Southampton,0,0,0,D
3265,Brentford,0,1,0,Crystal Palace,0,0,0,D
3266,Everton,0,0,0,Leeds,0,0,0,H
3267,Watford,0,1,0,Brighton,0,0,0,A
3268,Norwich,0,1,0,Man City,1,0,0,A
3269,Burnley,0,0,0,Liverpool,1,0,0,A
3270,Newcastle,0,0,0,Aston Villa,0,0,1,H
3271,Tottenham,1,0,0,Wolves,0,0,0,A
3272,Leicester,0,0,0,West Ham,0,0,0,D
3273,Man United,1,0,0,Brighton,0,0,0,H
3274,West Ham,0,0,0,Newcastle,0,0,0,D
3275,Arsenal,1,0,1,Brentford,0,1,0,H
3276,Aston Villa,0,0,0,Watford,0,1,0,A
3277,Brighton,0,0,1,Burnley,0,0,0,A
3278,Crystal Palace,0,0,0,Chelsea,1,0,0,A
3279,Liverpool,1,0,0,Norwich,0,1,0,H
3280,Southampton,0,0,0,Everton,0,0,0,H
3281,Man City,1,0,0,Tottenham,1,0,0,A
3282,Leeds,0,0,0,Man United,1,0,0,A
3283,Wolves,0,0,0,Leicester,0,0,0,H
3284,Burnley,0,0,0,Tottenham,1,0,0,H
3285,Watford,0,1,0,Crystal Palace,0,0,0,A
3286,Liverpool,1,0,0,Leeds,0,0,0,H
3287,Arsenal,1,0,0,Wolves,0,0,0,H
3288,Southampton,0,0,0,Norwich,0,1,0,H
3289,Leeds,0,0,0,Tottenham,1,0,0,A
3290,Brentford,0,1,0,Newcastle,0,0,0,A
3291,Crystal Palace,0,0,0,Burnley,0,0,0,D
3292,Man United,1,0,0,Watford,0,1,0,D
3293,Brighton,0,0,0,Aston Villa,0,0,0,A
3294,Everton,0,0,0,Man City,1,0,0,A
3295,West Ham,0,0,0,Wolves,0,0,0,H
3296,Burnley,0,0,0,Leicester,0,0,0,A
3297,Leicester,0,0,0,Leeds,0,0,0,H
3298,Aston Villa,0,0,0,Southampton,0,0,0,H
3299,Burnley,0,0,0,Chelsea,1,0,0,A
3300,Newcastle,0,0,0,Brighton,0,0,0,H
3301,Norwich,0,1,0,Brentford,0,1,1,A
3302,Wolves,0,0,0,Crystal Palace,0,0,0,A
3303,Liverpool,1,0,0,West Ham,0,0,0,H
3304,Watford,0,1,0,Arsenal,1,0,0,A
3305,Man City,1,0,0,Man United,1,0,0,H
3306,Tottenham,1,0,0,Everton,0,0,0,H
3307,Norwich,0,1,0,Chelsea,1,0,0,A
3308,Southampton,0,0,0,Newcastle,0,0,0,A
3309,Wolves,0,0,0,Watford,0,1,0,H
3310,Leeds,0,0,0,Aston Villa,0,0,0,A
3311,Brighton,0,0,0,Liverpool,1,0,0,A
3312,Brentford,0,1,0,Burnley,0,0,0,H
3313,Man United,1,0,0,Tottenham,1,0,0,H
3314,Chelsea,1,0,0,Newcastle,0,0,0,H
3315,Everton,0,0,0,Wolves,0,0,0,A
3316,Leeds,0,0,0,Norwich,0,1,0,H
3317,Southampton,0,0,0,Watford,0,1,0,A
3318,West Ham,0,0,0,Aston Villa,0,0,0,H
3319,Arsenal,1,0,0,Leicester,0,0,0,H
3320,Crystal Palace,0,0,0,Man City,1,0,0,D
3321,Brighton,0,0,0,Tottenham,1,0,0,A
3322,Arsenal,1,0,0,Liverpool,1,0,0,A
3323,Everton,0,0,1,Newcastle,0,0,0,H
3324,Wolves,0,0,0,Leeds,0,0,0,A
3325,Aston Villa,0,0,0,Arsenal,1,0,0,A
3326,Leicester,0,0,0,Brentford,0,1,0,H
3327,Tottenham,1,0,0,West Ham,0,0,0,H
3328,Liverpool,1,0,0,Watford,0,1,0,H
3329,Brighton,0,0,0,Norwich,0,1,0,D
3330,Burnley,0,0,1,Man City,1,0,0,A
3331,Chelsea,1,0,0,Brentford,0,1,0,A
3332,Leeds,0,0,0,Southampton,0,0,0,D
3333,Wolves,0,0,1,Aston Villa,0,0,0,H
3334,Man United,1,0,0,Leicester,0,0,0,D
3335,West Ham,0,0,0,Everton,0,0,1,H
3336,Tottenham,1,0,0,Newcastle,0,0,0,H
3337,Crystal Palace,0,0,0,Arsenal,1,0,0,H
3338,Burnley,0,0,0,Everton,0,0,1,H
3339,Newcastle,0,0,0,Wolves,0,0,0,H
3340,Everton,0,0,0,Man United,1,0,0,H
3341,Arsenal,1,0,0,Brighton,0,0,0,A
3342,Southampton,0,0,0,Chelsea,1,0,0,A
3343,Watford,0,1,0,Leeds,0,0,0,A
3344,Aston Villa,0,0,0,Tottenham,1,0,0,A
3345,Brentford,0,1,0,West Ham,0,0,0,H
3346,Leicester,0,0,0,Crystal Palace,0,0,0,H
3347,Norwich,0,1,0,Burnley,0,0,0,H
3348,Man City,1,0,0,Liverpool,1,0,0,D
3349,Tottenham,1,0,0,Brighton,0,0,0,A
3350,Man United,1,0,0,Norwich,0,1,0,H
3351,Southampton,0,0,0,Arsenal,1,0,0,H
3352,Watford,0,1,0,Brentford,0,1,0,A
3353,Newcastle,0,0,0,Leicester,0,0,0,H
3354,West Ham,0,0,0,Burnley,0,0,0,D
3355,Liverpool,1,0,0,Man United,1,0,0,H
3356,Chelsea,1,0,0,Arsenal,1,0,0,A
3357,Everton,0,0,0,Leicester,0,0,0,D
3358,Newcastle,0,0,0,Crystal Palace,0,0,0,H
3359,Man City,1,0,0,Brighton,0,0,0,H
3360,Burnley,0,0,0,Southampton,0,0,0,H
3361,Arsenal,1,0,0,Man United,1,0,0,H
3362,Leicester,0,0,0,Aston Villa,0,0,0,D
3363,Man City,1,0,0,Watford,0,1,0,H
3364,Norwich,0,1,0,Newcastle,0,0,0,A
3365,Brentford,0,1,0,Tottenham,1,0,0,D
3366,Brighton,0,0,0,Southampton,0,0,0,D
3367,Burnley,0,0,0,Wolves,0,0,0,H
3368,Chelsea,1,0,0,West Ham,0,0,0,H
3369,Liverpool,1,0,0,Everton,0,0,0,H
3370,Crystal Palace,0,0,0,Leeds,0,0,0,D
3371,Man United,1,0,0,Chelsea,1,0,0,D
3372,Newcastle,0,0,0,Liverpool,1,0,0,A
3373,Aston Villa,0,0,0,Norwich,0,1,0,H
3374,Southampton,0,0,0,Crystal Palace,0,0,0,A
3375,Watford,0,1,0,Burnley,0,0,0,A
3376,Wolves,0,0,0,Brighton,0,0,0,A
3377,Leeds,0,0,0,Man City,1,0,0,A
3378,Everton,0,0,0,Chelsea,1,0,0,H
3379,Tottenham,1,0,0,Leicester,0,0,0,H
3380,West Ham,0,0,1,Arsenal,1,0,0,A
3381,Man United,1,0,0,Brentford,0,1,0,H
3382,Brentford,0,1,0,Southampton,0,0,0,H
3383,Burnley,0,0,0,Aston Villa,0,0,0,A
3384,Chelsea,1,0,0,Wolves,0,0,0,D
3385,Crystal Palace,0,0,0,Watford,0,1,0,H
3386,Brighton,0,0,0,Man United,1,0,0,H
3387,Liverpool,1,0,0,Tottenham,1,0,0,D
3388,Arsenal,1,0,0,Leeds,0,0,0,H
3389,Leicester,0,0,0,Everton,0,0,0,A
3390,Norwich,0,1,0,West Ham,0,0,0,A
3391,Man City,1,0,0,Newcastle,0,0,0,H
3392,Aston Villa,0,0,0,Liverpool,1,0,0,A
3393,Leeds,0,0,1,Chelsea,1,0,0,A
3394,Leicester,0,0,0,Norwich,0,1,0,H
3395,Watford,0,1,1,Everton,0,0,0,D
3396,Wolves,0,0,0,Man City,1,0,0,A
3397,Tottenham,1,0,0,Arsenal,1,0,0,H
3398,Tottenham,1,0,0,Burnley,0,0,0,H
3399,Aston Villa,0,0,0,Crystal Palace,0,0,0,D
3400,Leeds,0,0,1,Brighton,0,0,0,D
3401,Watford,0,1,0,Leicester,0,0,0,A
3402,West Ham,0,0,0,Man City,1,0,0,D
3403,Wolves,0,0,0,Norwich,0,1,0,D
3404,Everton,0,0,0,Brentford,0,1,0,A
3405,Newcastle,0,0,0,Arsenal,1,0,1,H
3406,Southampton,0,0,0,Liverpool,1,0,0,A
3407,Everton,0,0,2,Crystal Palace,0,0,0,H
3408,Aston Villa,0,0,0,Burnley,0,0,0,D
3409,Chelsea,1,0,0,Leicester,0,0,0,D
3410,Arsenal,1,0,0,Everton,0,0,0,H
3411,Brentford,0,1,0,Leeds,0,0,0,A
3412,Brighton,0,0,0,West Ham,0,0,0,H
3413,Burnley,0,0,1,Newcastle,0,0,0,A
3414,Chelsea,1,0,0,Watford,0,1,0,H
3415,Crystal Palace,0,0,0,Man United,1,0,0,H
3416,Leicester,0,0,0,Southampton,0,0,0,H
3417,Liverpool,1,0,0,Wolves,0,0,0,H
3418,Man City,1,0,0,Aston Villa,0,0,0,H
3419,Norwich,0,1,0,Tottenham,1,0,0,A
3420,Crystal Palace,0,0,0,Arsenal,1,0,0,A
3421,Fulham,0,1,0,Liverpool,1,0,0,D
3422,Bournemouth,0,1,0,Aston Villa,0,0,0,H
3423,Leeds,0,0,0,Wolves,0,0,0,H
3424,Newcastle,0,0,0,Nott'm Forest,0,1,0,H
3425,Tottenham,1,0,0,Southampton,0,0,0,H
3426,Everton,0,0,0,Chelsea,1,0,0,A
3427,Leicester,0,0,0,Brentford,0,0,0,D
3428,Man United,1,0,0,Brighton,0,0,0,A
3429,West Ham,0,0,0,Man City,1,0,0,A
3430,Aston Villa,0,0,0,Everton,0,0,0,H
3431,Arsenal,1,0,0,Leicester,0,0,0,H
3432,Brighton,0,0,0,Newcastle,0,0,0,D
3433,Man City,1,0,0,Bournemouth,0,1,0,H
3434,Southampton,0,0,0,Leeds,0,0,0,D
3435,Wolves,0,0,0,Fulham,0,1,0,D
3436,Brentford,0,0,0,Man United,1,0,0,H
3437,Nott'm Forest,0,1,0,West Ham,0,0,0,H
3438,Chelsea,1,0,0,Tottenham,1,0,0,D
3439,Liverpool,1,0,0,Crystal Palace,0,0,0,D
3440,Tottenham,1,0,0,Wolves,0,0,0,H
3441,Crystal Palace,0,0,0,Aston Villa,0,0,0,H
3442,Everton,0,0,0,Nott'm Forest,0,1,0,D
3443,Fulham,0,1,0,Brentford,0,0,0,H
3444,Leicester,0,0,0,Southampton,0,0,0,A
3445,Bournemouth,0,1,0,Arsenal,1,0,0,A
3446,Leeds,0,0,0,Chelsea,1,0,0,H
3447,West Ham,0,0,0,Brighton,0,0,0,A
3448,Newcastle,0,0,0,Man City,1,0,0,D
3449,Man United,1,0,0,Liverpool,1,0,1,H
3450,Southampton,0,0,0,Man United,1,0,0,A
3451,Brentford,0,0,0,Everton,0,0,0,D
3452,Brighton,0,0,0,Leeds,0,0,0,H
3453,Chelsea,1,0,1,Leicester,0,0,0,H
3454,Liverpool,1,0,0,Bournemouth,0,1,0,H
3455,Man City,1,0,0,Crystal Palace,0,0,0,H
3456,Arsenal,1,0,0,Fulham,0,1,0,H
3457,Aston Villa,0,0,0,West Ham,0,0,0,A
3458,Wolves,0,0,0,Newcastle,0,0,0,D
3459,Nott'm Forest,0,1,0,Tottenham,1,0,0,A
3460,Crystal Palace,0,0,0,Brentford,0,0,0,D
3461,Fulham,0,1,0,Brighton,0,0,0,H
3462,Southampton,0,0,0,Chelsea,1,0,1,H
3463,Leeds,0,0,0,Everton,0,0,0,D
3464,Arsenal,1,0,0,Aston Villa,0,0,0,H
3465,Bournemouth,0,1,0,Wolves,0,0,0,D
3466,Man City,1,0,0,Nott'm Forest,0,1,0,H
3467,West Ham,0,0,0,Tottenham,1,0,0,D
3468,Liverpool,1,0,0,Newcastle,0,0,0,H
3469,Leicester,0,0,0,Man United,1,0,0,A
3470,Everton,0,0,0,Liverpool,1,0,0,D
3471,Brentford,0,0,0,Leeds,0,0,0,H
3472,Chelsea,1,0,0,West Ham,0,0,0,H
3473,Newcastle,0,0,0,Crystal Palace,0,0,0,D
3474,Nott'm Forest,0,1,0,Bournemouth,0,1,0,A
3475,Tottenham,1,0,0,Fulham,0,1,0,H
3476,Wolves,0,0,0,Southampton,0,0,0,H
3477,Aston Villa,0,0,0,Man City,1,0,0,D
3478,Brighton,0,0,0,Leicester,0,0,0,H
3479,Man United,1,0,0,Arsenal,1,0,0,H
3480,Aston Villa,0,0,0,Southampton,0,0,0,H
3481,Nott'm Forest,0,1,0,Fulham,0,1,0,A
3482,Wolves,0,0,0,Man City,1,0,0,A
3483,Newcastle,0,0,0,Bournemouth,0,1,0,D
3484,Tottenham,1,0,0,Leicester,0,0,0,H
3485,Brentford,0,0,0,Arsenal,1,0,0,A
3486,Everton,0,0,0,West Ham,0,0,0,H
3487,Arsenal,1,0,0,Tottenham,1,0,0,H
3488,Bournemouth,0,1,0,Brentford,0,0,0,D
3489,Crystal Palace,0,0,0,Chelsea,1,0,0,A
3490,Fulham,0,1,0,Newcastle,0,0,0,A
3491,Liverpool,1,0,0,Brighton,0,0,0,D
3492,Southampton,0,0,0,Everton,0,0,0,A
3493,West Ham,0,0,0,Wolves,0,0,1,H
3494,Man City,1,0,0,Man United,1,0,0,H
3495,Leeds,0,0,0,Aston Villa,0,0,0,D
3496,Leicester,0,0,0,Nott'm Forest,0,1,0,H
3497,Bournemouth,0,1,0,Leicester,0,0,0,H
3498,Chelsea,1,0,0,Wolves,0,0,0,H
3499,Man City,1,0,0,Southampton,0,0,0,H
3500,Newcastle,0,0,0,Brentford,0,0,0,H
3501,Brighton,0,0,0,Tottenham,1,0,1,A
3502,Crystal Palace,0,0,0,Leeds,0,0,1,H
3503,West Ham,0,0,0,Fulham,0,1,1,H
3504,Arsenal,1,0,0,Liverpool,1,0,0,H
3505,Everton,0,0,0,Man United,1,0,0,A
3506,Nott'm Forest,0,1,0,Aston Villa,0,0,0,D
3507,Brentford,0,0,0,Brighton,0,0,0,H
3508,Leicester,0,0,0,Crystal Palace,0,0,0,D
3509,Fulham,0,1,0,Bournemouth,0,1,0,D
3510,Wolves,0,0,0,Nott'm Forest,0,1,0,H
3511,Tottenham,1,0,0,Everton,0,0,0,H
3512,Aston Villa,0,0,0,Chelsea,1,0,0,A
3513,Leeds,0,0,0,Arsenal,1,0,0,A
3514,Man United,1,0,0,Newcastle,0,0,0,D
3515,Southampton,0,0,0,West Ham,0,0,0,D
3516,Liverpool,1,0,0,Man City,1,0,0,H
3517,Brighton,0,0,0,Nott'm Forest,0,1,0,D
3518,Crystal Palace,0,0,0,Wolves,0,0,0,H
